PHOSPHATE_UNIT,P001,RR1+,RGT01
PHOSPHATE_UNIT,P004,RR1+,RAE05
PHOSPHATE_UNIT,P006,RR1+,RP5
PHOSPHATE_UNIT,P007,RR1+,RVVKC
PHOSPHATE_UNIT,P008,RR1+,RTD01
PHOSPHATE_UNIT,P009,RR1+,SGC04
PHOSPHATE_UNIT,P010,RR1+,RH641
PHOSPHATE_UNIT,P011,RR1+,RJ121
PHOSPHATE_UNIT,P012,RR1+,RF201
PHOSPHATE_UNIT,P013,RR1+,RGQ02
PHOSPHATE_UNIT,P014,RR1+,RJZ
PHOSPHATE_UNIT,P015,RR1+,RFBAK
PHOSPHATE_UNIT,P016,RR1+,RM574
PHOSPHATE_UNIT,P018,RR1+,RK7CC
PHOSPHATE_UNIT,P019,RR1+,RCSLB
PHOSPHATE_UNIT,P021,RR1+,RQ617
PHOSPHATE_UNIT,P022,RR1+,RLZ01
PHOSPHATE_UNIT,P027,RR1+,RJ701
PHOSPHATE_UNIT,P029,RR1+,RAQ01
PHOSPHATE_UNIT,P031,RR1+,RW402
PHOSPHATE_UNIT,P032,RR1+,RRBBV
PHOSPHATE_UNIT,P036,RR1+,RH8
PHOSPHATE_UNIT,P037,RR1+,RJE01
PHOSPHATE_UNIT,P038,RR1+,RK950
PHOSPHATE_UNIT,P039,RR1+,RFPFG
PHOSPHATE_UNIT,P041,RR1+,RBL14
PHOSPHATE_UNIT,P042,RR1+,RAZ
PHOSPHATE_UNIT,P044,RR1+,SHC01
PHOSPHATE_UNIT,P046,RR1+,RRK02
PHOSPHATE_UNIT,P047,RR1+,RHW01
PHOSPHATE_UNIT,P048,RR1+,SAC02
PHOSPHATE_UNIT,P051,RR1+,SLC01
PHOSPHATE_UNIT,P052,RR1+,RL403
PHOSPHATE_UNIT,P053,RR1+,RGP75
PHOSPHATE_UNIT,P054,RR1+,RCJAT
PHOSPHATE_UNIT,P094,RR1+,RBD01
PHOSPHATE_UNIT,P146,RR1+,RLGAY
PHOSPHATE_UNIT,P187,RR1+,RLNGH
PHOSPHATE_UNIT,P207,RR1+,RNA03
PHOSPHATE_UNIT,P219,RR1+,RKB01
PHOSPHATE_UNIT,P256,RR1+,RAJ
PHOSPHATE_UNIT,P257,RR1+,RCB55
PHOSPHATE_UNIT,P258,RR1+,RGU01
